u,v,key,osmid,name,highway,length,speed_kph,travel_time,lanes,maxspeed,oneway
258825818,25615665,0,"[854155104, 854155105, 1281134943, 1177606600]",Strada Ștefan Octavian Iosif,primary,206.3777268810172,50.0,14.859196335433237,2,50,False
258825818,357972930,0,854156880,Strada Ștefan Octavian Iosif,primary,81.63460926314913,50.0,5.877691866946737,2,50,False
258825818,258825816,0,"[854156881, 279821113]",Strada Școlii,residential,174.23088052220942,50.0,12.544623397599079,2,RO:urban,False
258825827,258825829,0,208350831,Strada Gloriei,residential,158.5762346785193,50.0,11.41748889685339,,RO:urban,True
258825827,264512405,0,217152585,Strada Gloriei,residential,107.9452982202126,50.0,7.7720614718553085,2,RO:urban,False
258825829,258825810,0,208350831,Strada Gloriei,residential,49.69006316855029,50.0,3.577684548135621,,RO:urban,True
259594449,2025814907,0,376294966,Bulevardul Mihai Eminescu,residential,117.61659373402752,50.0,8.468394748849983,1,50,True
259594449,2026194917,0,"[192060130, 451726079, 781779287]",Strada Michelangelo,secondary,104.4772057846735,50.0,7.522358816496492,"['2', '4', '3']",50,True
259595867,259595887,0,588596260,Strada Ovidiu Cotruș,secondary,12.812918042240712,50.0,0.9225300990413313,3,RO:urban,False
259595867,3353767119,0,"[24493298, 687903484]",Calea Chișodei,secondary,477.4157252276322,50.0,34.37393221638952,"['2', '3']",RO:urban,False
259595867,270566468,0,28993708,Calea Șagului,primary,684.5242236261545,70.0,35.20410292934509,2,70,True
259595887,259595867,0,588596260,Strada Ovidiu Cotruș,secondary,12.812918042240712,50.0,0.9225300990413313,3,RO:urban,False
259595887,270564568,0,"[1076297388, 24902517, 1076297389]",Calea Șagului,primary,898.9761145540841,50.0,64.72628024789405,2,"['30', '70', '50']",True
259595887,264625557,0,89619281,Strada Ovidiu Cotruș,secondary,348.5626653676396,50.0,25.096511906470056,2,RO:urban,False
261143009,2276863994,0,36798614,unnamed,secondary,11.179496256205894,50.0,0.8049237304468244,1,RO:urban,True
261143009,2276863946,0,218437304,Splaiul Nistrului,tertiary,28.425765307997032,50.0,2.0466551021757864,1,RO:urban,True
261146113,261143009,0,36798614,unnamed,secondary,4.148222111323271,50.0,0.2986719920152755,1,RO:urban,True
261186604,25498304,0,4255857,Calea Aradului,primary,34.12746577054385,50.0,2.457177535479157,2,50,True
261186604,6505992196,0,"[27812576, 1094108187, 853297823]",Calea Aradului,primary,220.3932036035023,60.0,13.223592216210138,"['5', '4']","['70', '50']",False
261186776,261186604,0,187895283,Calea Aradului,primary,32.7059612756175,50.0,2.3548292118444603,2,50,True
261186776,25498304,0,300919048,unnamed,primary,32.19008877048801,30.0,3.8628106524585615,2,30,True
262482995,11653843568,0,24243086,Strada Giuseppe Verdi,residential,209.3492112573241,50.0,15.073143210527338,,50,False
262482995,254484178,0,24243217,Strada Nicolae Leonard,residential,112.29003186009137,50.0,8.08488229392658,,RO:urban,True
262482996,11653843567,0,23607954,Calea Șagului,primary,18.11147542319178,50.0,1.3040262304698085,2,RO:urban,True
262482996,11653843568,0,1253718908,Strada Giuseppe Verdi,residential,20.095264762505998,50.0,1.4468590629004319,,50,True
262615215,5218840266,0,24255506,Strada Petru Cermena,residential,246.2934542536293,50.0,17.73312870626131,,RO:urban,False
262615215,357898425,0,24255511,Strada Nouă,residential,126.51878695465257,50.0,9.109352660734986,,RO:urban,False
262615215,357898350,0,24255511,Strada Nouă,residential,42.519565898675566,50.0,3.061408744704641,,RO:urban,False
262615235,357898425,0,24255511,Strada Nouă,residential,92.25540178708857,50.0,6.6423889286703774,,RO:urban,False
262615235,2094150268,0,211352523,Strada Nouă,residential,95.8349182979112,50.0,6.900114117449607,,RO:urban,True
262615235,2019511146,0,332290705,Strada Gheorghe Asachi,residential,120.74453405131968,50.0,8.693606451695016,,RO:urban,False
262632090,25478346,0,237646012,Bulevardul Liviu Rebreanu,primary,12.540425973098701,50.0,0.9029106700631065,2,50,True
262632090,4846641045,0,686147782,Strada Arieș,secondary,93.24508239764167,50.0,6.7136459326302,2,50,True
262634004,12018571530,0,857208019,Strada Johann Heinrich Pestalozzi,secondary,69.45189859241457,50.0,5.000536698653849,4,50,False
262634004,262634007,0,"[1084608408, 1084608409, 218437738]",Strada Johann Heinrich Pestalozzi,secondary,335.01327507302324,50.0,24.120955805257676,4,50,False
262634004,1840395403,0,1456898675,Strada Ofcea,residential,152.65208748871038,50.0,10.990950299187148,,RO:urban,True
262634007,604975363,0,218437738,Strada Johann Heinrich Pestalozzi,secondary,147.37427617093192,50.0,10.6109478843071,4,50,False
262634007,262634004,0,"[1084608408, 1084608409, 218437738]",Strada Johann Heinrich Pestalozzi,secondary,335.01327507302324,50.0,24.120955805257676,4,50,False
262634015,276644082,0,24432700,Strada Tigrului,residential,39.329108129233454,50.0,2.8316957853048086,,RO:urban,False
262634015,256044508,0,196200676,Strada Titu Maiorescu,residential,20.300835019753578,50.0,1.4616601214222575,,RO:urban,False
262634015,262634018,0,"[718931690, 1281137411, 1413814340, 24379010]",Strada Andrei Șaguna,primary,329.3762204498504,40.0,29.64385984048653,2,"['30', '50']",True
262634018,256044480,0,24418990,Piața Sarmizegetusa,tertiary,13.01206747660719,50.0,0.9368688583157178,,RO:urban,False
262634018,5205061796,0,"[1281137410, 376235915, 196206747, 196206751]","['Podul Andrei Șaguna', 'Strada Andrei Șaguna']",primary,167.72150347531297,40.0,15.094935312778167,2,"['30', '50']",True
262634018,265585090,0,376235919,Strada Iosif Vulcan,tertiary,84.25194018686113,50.0,6.066139693454002,2,RO:urban,False
262634025,1968484763,0,186153662,Strada Lalelelor,residential,9.0793122530808,50.0,0.6537104822218176,,RO:urban,False
262634025,2132104080,0,359906170,Strada Andrei Șaguna,primary,218.56950611519744,50.0,15.737004440294216,2,50,True
262634025,255856966,0,376301742,Strada Lalelelor,residential,73.00560002086615,50.0,5.256403201502364,,RO:urban,False
262636112,262636722,0,24257683,Strada Marginii,tertiary,406.93264012465477,30.0,48.83191681495857,2,30,False
262636112,8826115966,0,24257686,Strada Marginii,residential,573.0035837176846,30.0,68.76043004612215,2,30,False
262636112,266153965,0,221960972,Strada Armoniei,tertiary,289.6280403168619,48.236607142857146,21.615553143129794,2,,False
262636367,12920925456,0,196857048,Strada Sfinții Apostoli Petru și Pavel,secondary,7.636015570089931,50.0,0.549793121046475,2,RO:urban,False
262636367,290482335,0,196857048,Strada Sfinții Apostoli Petru și Pavel,secondary,102.12301089097322,50.0,7.352856784150073,2,RO:urban,False
262636367,1211032337,0,"[1135120817, 1135121006]",Strada Verde,residential,134.9494685262846,50.0,9.71636173389249,2,RO:urban,False
262636722,262636112,0,24257683,Strada Marginii,tertiary,406.9326401246547,30.0,48.83191681495856,2,30,False
262636722,2073415863,0,97809598,Strada Doctor Grigore T. Popa,tertiary,25.569622491660432,30.0,3.0683546989992516,2,30,False
262636722,335645829,0,115953315,Strada Doctor Grigore T. Popa,tertiary,231.72129707943753,30.0,27.806555649532505,1,30,True
262637369,25689471,0,24257788,Strada Martir Ion Miron,residential,468.9524299392944,30.0,56.27429159271533,2,30,True
262637369,380336183,0,1069690768,Strada Doctor Grigore T. Popa,tertiary,78.88518102514546,30.0,9.466221723017455,2,30,False
262637369,8537047995,0,1069690768,Strada Doctor Grigore T. Popa,tertiary,75.06671542277998,30.0,9.008005850733598,2,30,False
262637649,268065881,0,24257817,Strada Orșova,residential,89.80824930452194,50.0,6.4661939499255805,,RO:urban,True
262637649,2176571769,0,24257822,Strada Felix,residential,105.68724488177598,50.0,7.6094816314878715,2,RO:urban,False
262637649,2277437073,0,24257822,Strada Felix,residential,105.42226662958332,50.0,7.590403197329999,2,RO:urban,False
262637776,262637778,0,24257833,Strada Călan,residential,105.6113611656779,50.0,7.604018003928809,,RO:urban,False
262637776,1979107757,0,24257833,Strada Călan,residential,110.02297239362555,50.0,7.9216540123410395,,RO:urban,False
262637776,282337948,0,24388589,Strada Carei,residential,207.87943507984937,50.0,14.967319325749155,,RO:urban,True
262637778,26556376,0,24257833,Strada Călan,residential,109.07120662336118,50.0,7.853126876882005,,RO:urban,False
262637778,262637776,0,24257833,Strada Călan,residential,105.6113611656779,50.0,7.604018003928809,,RO:urban,False
262638195,4248163669,0,424950931,Strada Ion Ionescu de la Brad,tertiary,184.05459367479858,50.0,13.251930744585499,2,50,False
262638195,1229651249,0,424950931,Strada Ion Ionescu de la Brad,tertiary,183.0751864103584,50.0,13.181413421545807,2,50,False
262638195,10274410510,0,1107047700,Strada Mitropolit Georgije Popović,residential,254.21667740391553,48.0426739023187,19.049315209117164,,,False
262638473,262638623,0,"[1051911448, 24257945, 154520012, 1051911447]",Aleea Pădurea Verde,tertiary,434.16718475841503,50.0,31.260037302605884,2,RO:urban,False
262638473,262638525,0,"[24257934, 1051911445, 1051911446]",Aleea Pădurea Verde,tertiary,852.8683476295683,50.0,61.40652102932892,2,RO:urban,False
262638473,1135906131,0,"[24257922, 1112017943]",unnamed,tertiary,924.699346514968,70.0,47.55596639219836,,"['90', '50']",False
262638525,262638473,0,"[1051911445, 24257934, 1051911446]",Aleea Pădurea Verde,tertiary,852.8683476295683,50.0,61.40652102932892,2,RO:urban,False
262638525,2133697937,0,"[861018552, 24257934]",Aleea Pădurea Verde,tertiary,22.722233114157348,50.0,1.6360007842193292,2,RO:urban,False
262638560,262638525,0,23510855,Strada Lorena,residential,198.61799709611444,50.0,14.300495790920241,2,RO:urban,True
262638560,4244248893,0,30424088,Strada Gheorghe Adam,primary,130.8036872784487,50.0,9.417865484048308,4,RO:urban,False
262638560,2026921022,0,"[30424088, 761131737]",Strada Gheorghe Adam,primary,476.43360113735673,50.0,34.30321928188969,4,RO:urban,False
262638623,262638473,0,"[1051911448, 24257945, 154520012, 1051911447]",Aleea Pădurea Verde,tertiary,434.16718475841503,50.0,31.260037302605884,2,RO:urban,False
262638623,302351921,0,"[1228708130, 161111867, 154520030]",Strada Avram Imbroane,residential,408.04090912142146,50.0,29.37894545674235,"['2', '1']",RO:urban,False
262638623,267538644,0,1079404661,Strada Avram Imbroane,tertiary,123.16703835711411,50.0,8.868026761712215,2,RO:urban,False
262639470,1942452166,0,1011341992,Bulevardul Liviu Rebreanu,primary,19.500268507859378,50.0,1.4040193325658752,2,50,True
262639470,10729435347,0,237646015,Bulevardul Sudului,tertiary,68.2073797238334,48.236607142857146,5.09046099114292,2,,True
262639775,2456526695,0,216247380,Strada Orion,residential,194.38597356689445,50.0,13.9957900968164,2,RO:urban,False
262639775,25530084,0,"[1227522685, 232181246]",Bulevardul Liviu Rebreanu,primary,483.10433897912304,50.0,34.78351240649686,"['2', '3']",50,True
262639843,25478357,0,24258044,Strada Diaconul Coresi,residential,485.4695878098833,30.0,58.256350537185995,1,30,True
262639843,2105405142,0,"[376294968, 697224145]",Calea Martirilor 1989,secondary,74.94523157411899,50.0,5.396056673336568,4,RO:urban,False
262639843,3815408390,0,697224146,Calea Martirilor 1989,secondary,117.1642699867769,50.0,8.435827439047937,4,RO:urban,False
262642060,263839948,0,376297499,Bulevardul Regele Ferdinand I,tertiary,12.003940409173739,50.0,0.8642837094605091,3,50,True
262642060,1133482449,0,"[512869523, 684178076, 684178077]",Bulevardul Vasile Pârvan,secondary,115.38218475952002,50.0,8.307517302685442,2,50,True
262644268,11195796845,0,"[64276032, 1208273030]",Strada Independenței,tertiary,297.71865013711505,30.0,35.726238016453806,"['2', '1']",30,True
262644268,267483266,0,218106138,Strada Memorandului,residential,133.5482399724214,50.0,9.615473278014342,1,RO:urban,True
262644268,25478364,0,1217619721,Strada Memorandului,residential,275.0091909625618,50.0,19.80066174930445,2,RO:urban,True
262648264,10616233239,0,24433001,Splaiul Peneș Curcanul,residential,49.531171598998306,50.0,3.5662443551278784,1,RO:urban,True
262656747,254484169,0,464513441,Splaiul Tudor Vladimirescu,tertiary,179.5508985144239,50.0,12.92766469303852,2,RO:urban,False
262656747,262656752,0,464513442,Splaiul Tudor Vladimirescu,tertiary,29.22047306716769,50.0,2.1038740608360738,,RO:urban,False
262656752,25755269,0,4330012,Splaiul Tudor Vladimirescu,tertiary,228.75719500744427,50.0,16.47051804053599,2,RO:urban,False
262656752,11648810905,0,24259800,Bulevardul Iuliu Maniu,residential,161.66776811975205,50.0,11.640079304622148,1,RO:urban,True
262656752,262656747,0,464513442,Splaiul Tudor Vladimirescu,tertiary,29.22047306716769,50.0,2.1038740608360738,,RO:urban,False
262656858,262656866,0,24259817,Strada George Pop de Băsești,residential,173.15048495941346,50.0,12.46683491707777,1,RO:urban,True
262656858,11648810905,0,"[24592930, 438498084, 1260750055, 1260750056, 196924060]",Podul Iuliu Maniu,primary,385.51582782332156,50.0,27.757139603279153,4,"['RO:urban', '50']",False
262656858,2072127850,0,810899205,Strada George Pop de Băsești,primary,229.53889756724078,50.0,16.526800624841336,4,50,False
262656866,2072165675,0,23620340,Splaiul Nicolae Titulescu,residential,229.91841286426853,50.0,16.554125726227337,2,RO:urban,False
262656866,266944408,0,23621261,Splaiul Nicolae Titulescu,residential,28.615063718704107,50.0,2.060284587746696,2,RO:urban,False
262658829,358113575,0,31966241,Strada Miloš Crnjanski,residential,144.90135775445705,50.0,10.432897758320909,,RO:urban,False
262658829,264607175,0,151361389,Aleea Viilor,residential,209.9465667160788,50.0,15.116152803557673,2,RO:urban,False
262658829,2139116225,0,151361389,Aleea Viilor,residential,99.25257831574854,50.0,7.146185638733895,2,RO:urban,False
262658834,358113218,0,151361389,Aleea Viilor,residential,107.50922565137235,50.0,7.74066424689881,2,RO:urban,False
262658834,335643615,0,30413101,Strada Ion Popovici Bănățeanu,residential,396.7109633784654,50.0,28.56318936324951,,RO:urban,False
262658834,262658838,0,151361389,Aleea Viilor,residential,229.6471162714458,50.0,16.5345923715441,2,RO:urban,False
262658838,264607067,0,8435520,Strada Vuk Stefanović Karadžić,residential,478.11181377247965,50.0,34.42405059161854,2,RO:urban,False
262658838,262658834,0,151361389,Aleea Viilor,residential,229.64711627144578,50.0,16.534592371544097,2,RO:urban,False
262658838,262658999,0,151361389,Aleea Viilor,residential,214.45301657171257,50.0,15.440617193163305,2,RO:urban,False
262658999,262658838,0,151361389,Aleea Viilor,residential,214.45301657171262,50.0,15.440617193163309,2,RO:urban,False
262658999,358115420,0,218046333,Strada Munteniei,residential,127.7679501260108,50.0,9.199292409072779,,RO:urban,True
263149231,263149246,0,718480870,Bulevardul Liviu Rebreanu,primary,14.671494520667906,50.0,1.0563476054880894,2,RO:urban,True
263149231,262482996,0,"[718480866, 23607954]",Calea Șagului,primary,171.41938292302788,50.0,12.342195570458008,2,RO:urban,True
263149235,25478354,0,40545920,Strada Cosminului,residential,12.393609268417638,50.0,0.8923398673260701,,RO:urban,True
263149235,2105405166,0,"[853236312, 1451157146]",Bulevardul Liviu Rebreanu,primary,393.2496366796395,50.0,28.313973840934043,"['2', '3']",50,True
263149235,13250184453,0,1083300495,Strada Cosminului,residential,42.334557188426025,50.0,3.048088117566674,,RO:urban,False
263149236,357916295,0,4929599,Strada Salcâmilor,residential,163.5859131414399,50.0,11.778185746183674,,RO:urban,False
263149236,29119690,0,217632741,Strada Feldioara,residential,17.47133944238729,30.0,2.096560733086475,,30,False
263149236,263149235,0,853236716,Bulevardul Liviu Rebreanu,primary,209.20435789515253,50.0,15.062713768450982,2,50,True
263149237,263149236,0,24295843,Bulevardul Liviu Rebreanu,primary,361.5718712740302,50.0,26.033174731730174,2,50,True
263149237,243753992,0,217633001,Strada Drubeta,tertiary,14.219418234431483,30.0,1.706330188131778,2,30,True
263149240,291196075,0,24295843,Bulevardul Liviu Rebreanu,primary,408.60435309885594,50.0,29.419513423117632,2,50,True
263149240,243753994,0,217633542,Bulevardul Constantin Brâncoveanu,secondary,15.148141033188905,30.0,1.8177769239826687,6,30,False
263149240,25639524,0,"[667650418, 4270871]",Bulevardul Constantin Brâncoveanu,secondary,34.24312187385553,50.0,2.4655047749175982,5,RO:urban,False
263149242,254484113,0,217633799,Strada Hebe,residential,13.562662795590956,50.0,0.9765117212825488,,RO:urban,True
263149242,357863606,0,668206012,Bulevardul Liviu Rebreanu,primary,93.06520553896594,50.0,6.700694798805548,2,50,True
263149245,264626882,0,667650417,Bulevardul Liviu Rebreanu,primary,169.336833777177,50.0,12.192252031956743,2,50,True
263149246,263149245,0,"[667650417, 718480869]",Bulevardul Liviu Rebreanu,primary,184.81723238471136,50.0,13.30684073169922,2,50,True
263149246,255878268,0,1418750080,Calea Șagului,primary,17.367136554559856,50.0,1.2504338319283097,4,RO:urban,True
